AirportCode;AirportName;CountryCode;CountryName;LocalizedCountryName;CityCode;CityName;LocalizedCityName;StateCode;StateName;Rating;IfActive
DBP;Debepare;PG;Papua New Guinea;Papua Yeni Gine;DBP;Debepare;NULL;NULL;NULL;0;1
DBQ;Dubuque Mnpl;US;United States Of America;Amerika;DBQ;Dubuque;NULL;IA;Iowa;0;1
DBS;Sharjah/Dubai Bus Service;AE;United Arab Emirates;Birleþik Arap Emirlikleri;DXB;Dubai;Dubai;NULL;NULL;1;1
DBT;Debre Tabor;ET;Ethiopia;Etiyopya;DBT;Debre Tabor;NULL;NULL;NULL;0;1
DBU;Dambula Oya Tank;LK;Sri Lanka;Sri Lanka;DBU;Dambula;NULL;NULL;NULL;0;1
DBV;Dubrovnik;HR;Croatia;Hýrvatistan;DBV;Dubrovnik;NULL;NULL;NULL;32;1
DBY;Dalby;AU;Australia;Avustralya;DBY;Dalby;NULL;QL;Queensland;0;1
DCA;R Reagan Nat;US;United States Of America;Amerika;WAS;Washington;NULL;DC;District Of Columbia;1;1
DCF;Cane Field;DM;Dominica;Dominika;DOM;Dominica;NULL;NULL;NULL;0;1
DCG;Dubai Creek Spb;AE;United Arab Emirates;Birleþik Arap Emirlikleri;DXB;Dubai;NULL;NULL;NULL;1;1
DCI;Air Base;IT;Italy;italya;DCI;Decimomannu;NULL;NULL;NULL;0;1
DCK;Dahl Creek;US;United States Of America;Amerika;DCK;Dahl Creek;NULL;AK;Alaska;0;1
DCM;Mazamet;FR;France;Fransa;DCM;Castres;NULL;NULL;NULL;0;1
DCN;Curtin;AU;Australia;Avustralya;DRB;Derby;NULL;WA;Western Australia;0;1
DCR;Decatur Hi Way;US;United States Of America;Amerika;DCR;Decatur;NULL;IN;Indiana;0;1
DCT;Duncan Town;BS;Bahamas;Bahamalar;DCT;Duncan Town;NULL;NULL;NULL;0;1
DCU;Pyor;US;United States Of America;Amerika;DCU;Decatur;NULL;AL;Alabama;0;1
DDC;Mncpl;US;United States Of America;Amerika;DDC;Dodge City;NULL;KS;Kansas;0;1
DDG;Dandong;CN;China -Excl Hong Kong Sar-;Çin;DDG;Dandong;NULL;NULL;NULL;0;1
DDI;Daydream Is;AU;Australia;Avustralya;DDI;Daydream Is;NULL;QL;Queensland;0;1
DDM;Dodoima;PG;Papua New Guinea;Papua Yeni Gine;DDM;Dodoima;NULL;NULL;NULL;0;1
DDN;Delta Downs;AU;Australia;Avustralya;DDN;Delta Downs;NULL;QL;Queensland;0;1
DDP;Dorado Beach;PR;Puerto Rico;Porto Riko;DDP;Dorado;NULL;NULL;NULL;0;1
DDU;Dadu;PK;Pakistan;Pakistan;DDU;Dadu;NULL;NULL;NULL;0;1
DEA;Dera Ghazi Khan;PK;Pakistan;Pakistan;DEA;Dera Ghazi Khan;NULL;NULL;NULL;0;1
DEB;Debrecen;HU;Hungary;Macaristan;DEB;Debrecen;NULL;NULL;NULL;0;1
DEC;Decatur Apt;US;United States Of America;Amerika;DEC;Decatur;NULL;IL;Illinois;0;1
DED;Jolly Grant Airport;IN;India;Hindistan;DED;Dehra Dun;Dehra Dun;NULL;NULL;0;1
DEE;Mendeleevoo;RU;Russia;Rusya;DEE;Yuzhno Kurilsk;NULL;NULL;NULL;0;1
DEF;Dezful;IR;Iran;Ýran;DEF;Dezful;NULL;NULL;NULL;0;1
DEH;Decorah Mnpl;US;United States Of America;Amerika;DEH;Decorah;NULL;IA;Iowa;0;1
DEI;Denis Island;SC;Seychelles Islands;Seyþeller Adalarý;DEI;Denis Island;NULL;NULL;NULL;0;1
DEL;Indira Gandhi Intl;IN;India;Hindistan;DEL;Delhi;Delhi;NULL;NULL;146;1
DEM;Dembi Dolo;ET;Ethiopia;Etiyopya;DEM;Dembi Dolo;NULL;NULL;NULL;0;1
DEN;Denver Intl;US;United States Of America;Amerika;DEN;Denver;NULL;CO;Colorado;22;1
DEP;Deparizo;IN;India;Hindistan;DEP;Deparizo;Deparizo;NULL;NULL;0;1
DER;Derim;PG;Papua New Guinea;Papua Yeni Gine;DER;Derim;NULL;NULL;NULL;0;1
DES;Desroches;SC;Seychelles Islands;Seyþeller Adalarý;DES;Desroches;NULL;NULL;NULL;0;1
DET;Detroit City;US;United States Of America;Amerika;DTT;Detroit;NULL;MI;Michigan;0;1
DEZ;Deir Ez Zor;SY;Syrian Arab Republic;Suriye;DEZ;Deir Ez Zor;NULL;NULL;NULL;0;1
DFI;Memorial;US;United States Of America;Amerika;DFI;Defiance;NULL;OH;Ohio;0;1
DFP;Drumduff;AU;Australia;Avustralya;DFP;Drumduff;NULL;QL;Queensland;0;1
DFW;Dallas Ft Worth;US;United States Of America;Amerika;DFW;Dallas;NULL;TX;Texas;29;1
DGA;Dangriga;BZ;Belize;Belize;DGA;Dangriga;NULL;NULL;NULL;0;1
DGB;Danger Bay;US;United States Of America;Amerika;DGB;Danger Bay;NULL;AK;Alaska;0;1
DGC;Degeh Bur;ET;Ethiopia;Etiyopya;DGC;Degeh Bur;NULL;NULL;NULL;0;1
DGD;Dalgaranga;AU;Australia;Avustralya;DGD;Dalgaranga;NULL;WA;Western Australia;0;1
DGE;Mudgee;AU;Australia;Avustralya;DGE;Mudgee;NULL;NS;New South Wales;0;1
DGF;Douglas Lake;CA;Canada;Kanada;DGF;Douglas Lake;NULL;BC;British Columbia;0;1
DGG;Daugo;PG;Papua New Guinea;Papua Yeni Gine;DGG;Daugo;NULL;NULL;NULL;0;1
DGK;Dugong;MZ;Mozambique;Mozambik;DGK;Dugong;NULL;NULL;NULL;0;1
DGL;Douglas Mnpl;US;United States Of America;Amerika;DUG;Douglas;NULL;AZ;Arizona;0;1
DGM;Dongguan;CN;China -Excl Hong Kong Sar-;Çin;DGM;Dongguan;NULL;NULL;NULL;0;1
DGN;Naf;US;United States Of America;Amerika;DGN;Dahlgren;NULL;VA;Virginia;0;1
DGO;Guadalupe Victoria;MX;Mexico;Meksika;DGO;Durango;NULL;NULL;NULL;0;1
DGP;Daugavpils Intl;LV;Latvia;Letonya;DGP;Daugavpils;NULL;NULL;NULL;0;1
DGR;Dargaville;NZ;New Zealand;Yeni Zelanda;DGR;Dargaville;NULL;NULL;NULL;0;1
DGT;Dumaguete;PH;Philippines;Filipinler;DGT;Dumaguete;NULL;NULL;NULL;0;1
DGU;Dedougou;BF;Burkina Faso;Burkino Faso;DGU;Dedougou;NULL;NULL;NULL;0;1
DGW;Converse County;US;United States Of America;Amerika;DGW;Douglas;NULL;WY;Wyoming;0;1
DHB;Deer Harbor;US;United States Of America;Amerika;DHB;Deer Harbor;NULL;WA;Washington;0;1
DHD;Durham Downs;AU;Australia;Avustralya;DHD;Durham Downs;NULL;QL;Queensland;0;1
DHI;Dhangarhi;NP;Nepal;Nepal;DHI;Dhangarhi;NULL;NULL;NULL;0;1
DHL;Dhala;YE;Yemen Republic;Yemen ;DHL;Dhala;NULL;NULL;NULL;0;1
DHM;Gaggal Airport;IN;India;Hindistan;DHM;Dharamsala;Dharamsala;NULL;NULL;0;1
DHN;Dothan Regional Apt;US;United States Of America;Amerika;DHN;Dothan;NULL;AL;Alabama;0;1
DHR;De Kooy;NL;Netherlands;Hollanda;DHR;Den Helder;NULL;NULL;NULL;0;1
DHT;Dalhart;US;United States Of America;Amerika;DHT;Dalhart;NULL;TX;Texas;0;1
DIB;Chabua;IN;India;Hindistan;DIB;Dibrugarh;Dibrugarh;NULL;NULL;0;1
DIC;Dili;CD;Congo The Democratic Rep Of;Kongo Demokratik Cumhuriyeti;DIC;Dili;NULL;NULL;NULL;0;1
DIE;Arrachart;MG;Madagascar Island;Madagaskar Adasý;DIE;Antsiranana;NULL;NULL;NULL;0;1
DIG;Diqing;CN;China -Excl Hong Kong Sar-;Çin;DIG;Diqing;NULL;NULL;NULL;0;1
DIJ;Longvic;FR;France;Fransa;DIJ;Dijon;NULL;NULL;NULL;0;1
DIK;Dickinson;US;United States Of America;Amerika;DIK;Dickinson;NULL;ND;North Dakota;0;1
DIL;Comoro;TL;Timor Leste;Doðu Timor;DIL;Dili;NULL;NULL;NULL;0;1
DIM;Ville;CI;Cote D Ivoire;Fildiþi Sahilleri;DIM;Dimbokro;NULL;NULL;NULL;0;1
DIN;Dien Bien Airport;VN;Vietnam;Vietnam;DIN;Dien Bien Phu;NULL;NULL;NULL;0;1
DIO;Diomede Island;US;United States Of America;Amerika;DIO;Diomede Island;NULL;AK;Alaska;0;1
DIP;Diapaga;BF;Burkina Faso;Burkino Faso;DIP;Diapaga;NULL;NULL;NULL;0;1
DIQ;Divinopolis;BR;Brazil;Brezilya;DIQ;Divinopolis;NULL;MG;Minas Gerais;0;1
DIR;Aba Tenna D Yilma Intl;ET;Ethiopia;Etiyopya;DIR;Dire Dawa;NULL;NULL;NULL;0;1
DIS;Dolisie;CG;Congo Brazzaville;Kongo Cumhuriyeti;DIS;Dolisie;NULL;NULL;NULL;0;1
DIU;Diu;IN;India;Hindistan;DIU;Diu;Diu;NULL;NULL;0;1
DIV;Divo;CI;Cote D Ivoire;Fildiþi Sahilleri;DIV;Divo;NULL;NULL;NULL;0;1
DIW;Mawella Lagoon;LK;Sri Lanka;Sri Lanka;DIW;Dickwella;NULL;NULL;NULL;0;1
DIY;Diyarbakir;TR;Turkey;Türkiye;DIY;Diyarbakir;Diyarbakýr;NULL;NULL;37174;1
DJA;Djougou;BJ;Benin;Benin;DJA;Djougou;NULL;NULL;NULL;0;1
DJB;Sultan Taha Syarifudn;ID;Indonesia;Endonezya;DJB;Jambi;NULL;NULL;NULL;0;1
DJE;Zarzis;TN;Tunisia;Tunus;DJE;Djerba;NULL;NULL;NULL;11;1
DJG;Tiska;DZ;Algeria;Cezayir;DJG;Djanet;NULL;NULL;NULL;0;1
DJJ;Sentani;ID;Indonesia;Endonezya;DJJ;Jayapura;NULL;NULL;NULL;0;1
DJM;Djambala;CG;Congo Brazzaville;Kongo Cumhuriyeti;DJM;Djambala;NULL;NULL;NULL;0;1
DJN;Delta Junction;US;United States Of America;Amerika;DJN;Delta Junction;NULL;AK;Alaska;0;1
DJO;Daloa;CI;Cote D Ivoire;Fildiþi Sahilleri;DJO;Daloa;NULL;NULL;NULL;0;1
DJU;Djupivogur;IS;Iceland;Ýzlanda;DJU;Djupivogur;NULL;NULL;NULL;0;1
DKA;Katsina;NG;Nigeria;Nijerya;DKA;Katsina;NULL;NULL;NULL;0;1
DKI;Dunk Island;AU;Australia;Avustralya;DKI;Dunk Island;NULL;QL;Queensland;0;1
DKK;Dunkirk;US;United States Of America;Amerika;DKK;Dunkirk;NULL;NY;New York;0;1
DKR;Yoff;SN;Senegal;Senegal;DKR;Dakar;NULL;NULL;NULL;63;1
DKS;Dikson;RU;Russia;Rusya;DKS;Dikson;NULL;NULL;NULL;0;1
DKV;Docker River;AU;Australia;Avustralya;DKV;Docker River;NULL;NT;Northern Territory;0;1
DLA;Douala Intl;CM;Cameroon-Republic Of;Kamerun;DLA;Douala;NULL;NULL;NULL;30;1
DLB;Dalbertis;PG;Papua New Guinea;Papua Yeni Gine;DLB;Dalbertis;NULL;NULL;NULL;0;1
DLC;Dalian;CN;China -Excl Hong Kong Sar-;Çin;DLC;Dalian;NULL;NULL;NULL;13;1
DLD;Dagali Airport;NO;Norway;Norveç;DLD;Geilo;NULL;NULL;NULL;0;1
DLE;Tavaux;FR;France;Fransa;DLE;Dole;NULL;NULL;NULL;0;1
DLF;Laughlin Afb;US;United States Of America;Amerika;DRT;Del Rio;NULL;TX;Texas;0;1
DLG;Dillingham Mnpl;US;United States Of America;Amerika;DLG;Dillingham;NULL;AK;Alaska;0;1
DLH;Duluth Intl;US;United States Of America;Amerika;DLH;Duluth;NULL;MN;Minnesota;0;1
DLI;Lienkhang;VN;Vietnam;Vietnam;DLI;Dalat;NULL;NULL;NULL;0;1
DLK;Dulkaninna;AU;Australia;Avustralya;DLK;Dulkaninna;NULL;SA;South Australia;0;1
DLL;Dillon;US;United States Of America;Amerika;DLL;Dillon;NULL;SC;South Carolina;0;1
DLM;Dalaman;TR;Turkey;Türkiye;DLM;Dalaman;Dalaman;NULL;NULL;12601;1
DLN;Dillon;US;United States Of America;Amerika;DLN;Dillon;NULL;MT;Montana;0;1
DLO;Dolomi;US;United States Of America;Amerika;DLO;Dolomi;NULL;AK;Alaska;0;1
DLS;The Dalles;US;United States Of America;Amerika;DLS;The Dalles;NULL;OR;Oregon;0;1
DLU;Dali;CN;China -Excl Hong Kong Sar-;Çin;DLU;Dali;NULL;NULL;NULL;0;1
DLV;Delissaville;AU;Australia;Avustralya;DLV;Delissaville;NULL;NT;Northern Territory;0;1
DLY;Dillons Bay;VU;Vanuatu;Vanuatu;DLY;Dillons Bay;NULL;NULL;NULL;0;1
DLZ;Dalanzadgad;MN;Mongolia;Moðolistan;DLZ;Dalanzadgad;NULL;NULL;NULL;0;1
DMA;Davis Monthan Afb;US;United States Of America;Amerika;TUS;Tucson;NULL;AZ;Arizona;2;1
DMB;Zhambyl;KZ;Kazakhstan;Kazakistan;DMB;Zhambyl;NULL;NULL;NULL;0;1
DMD;Doomadgee;AU;Australia;Avustralya;DMD;Doomadgee;NULL;QL;Queensland;0;1
DME;Domodedovo;RU;Russia;Rusya;MOW;Moscow;Moskova;NULL;NULL;805;1
DMK;Don Mueang Intl;TH;Thailand;Tayland;BKK;Bangkok;NULL;NULL;NULL;615;1
DMM;King Fahd Intl;SA;Saudi Arabia;Suudi Arabistan;DMM;Dammam;NULL;NULL;NULL;23;1
DMN;Deming;US;United States Of America;Amerika;DMN;Deming;NULL;NM;New Mexico;0;1
DMO;Sedalia;US;United States Of America;Amerika;DMO;Sedalia;NULL;MO;Missouri;0;1
DMR;Dhamar;YE;Yemen Republic;Yemen ;DMR;Dhamar;NULL;NULL;NULL;0;1
DMT;Diamantino;BR;Brazil;Brezilya;DMT;Diamantino;NULL;MT;Mato Grosso;0;1
DMU;Dimapur;IN;India;Hindistan;DMU;Dimapur;Dimapur;NULL;NULL;0;1
DNA;Kadena Afb;JP;Japan;Japonya;OKA;Okinawa;NULL;NULL;NULL;1;1
DNB;Dunbar;AU;Australia;Avustralya;DNB;Dunbar;NULL;QL;Queensland;0;1
DNC;Danane;CI;Cote D Ivoire;Fildiþi Sahilleri;DNC;Danane;NULL;NULL;NULL;0;1
DND;Airport;GB;United Kingdom;Ýngiltere;DND;Dundee;NULL;NULL;NULL;0;1
DNE;Dallas North;US;United States Of America;Amerika;DFW;Dallas;NULL;TX;Texas;29;1
DNF;Martuba;LY;Libyan Arab Jamahiriya;Libya;DNF;Derna;NULL;NULL;NULL;0;1
DNG;Doogan Airport;AU;Australia;Avustralya;DNG;Doogan;NULL;WA;Western Australia;0;1
DNH;Dunhuang;CN;China -Excl Hong Kong Sar-;Çin;DNH;Dunhuang;NULL;NULL;NULL;0;1
DNI;Wad Madani;SD;Sudan;Sudan;DNI;Wad Madani;NULL;NULL;NULL;0;1
DNK;International;UA;Ukraine;Ukrayna;DNK;Dnipropetrovsk;NULL;NULL;NULL;248;1
DNL;Daniel;US;United States Of America;Amerika;AGS;Augusta;NULL;GA;Georgia;1;1
DNM;Denham;AU;Australia;Avustralya;DNM;Denham;NULL;WA;Western Australia;0;1
DNN;Dalton Mnpl;US;United States Of America;Amerika;DNN;Dalton;NULL;GA;Georgia;0;1
DNO;Dianopolis;BR;Brazil;Brezilya;DNO;Dianopolis;NULL;TO;Tocantins;0;1
DNP;Dang;NP;Nepal;Nepal;DNP;Dang;NULL;NULL;NULL;0;1
DNQ;Deniliquin;AU;Australia;Avustralya;DNQ;Deniliquin;NULL;NS;New South Wales;0;1
DNR;Pleurtuit;FR;France;Fransa;DNR;Dinard St Malo;NULL;NULL;NULL;0;1
DNS;Denison Mnpl;US;United States Of America;Amerika;DNS;Denison;NULL;IA;Iowa;0;1
DNU;Dinangat;PG;Papua New Guinea;Papua Yeni Gine;DNU;Dinangat;NULL;NULL;NULL;0;1
DNV;Vermilion Cnty;US;United States Of America;Amerika;DNV;Danville;NULL;IL;Illinois;0;1
DNX;Galegu;SD;Sudan;Sudan;DNX;Dinder;NULL;NULL;NULL;0;1
DNZ;Cardak;TR;Turkey;Türkiye;DNZ;Denizli;Denizli;NULL;NULL;3452;1
DOA;Doany;MG;Madagascar Island;Madagaskar Adasý;DOA;Doany;NULL;NULL;NULL;0;1
DOB;Dobo;ID;Indonesia;Endonezya;DOB;Dobo;NULL;NULL;NULL;0;1
DOC;Dornoch;GB;United Kingdom;Ýngiltere;DOC;Dornoch;NULL;NULL;NULL;0;1
DOD;Dodoma;TZ;Tanzania-United Republic;Tanzanya;DOD;Dodoma;NULL;NULL;NULL;0;1
DOE;Djoemoe;SR;Suriname;Surinam;DOE;Djoemoe;NULL;NULL;NULL;0;1
DOF;Dora Bay;US;United States Of America;Amerika;DOF;Dora Bay;NULL;AK;Alaska;0;1
DOG;Dongola;SD;Sudan;Sudan;DOG;Dongola;NULL;NULL;NULL;0;1
DOH;Doha Intl;QA;Qatar;Katar;DOH;Doha;NULL;NULL;NULL;677;1
DOI;Doini;PG;Papua New Guinea;Papua Yeni Gine;DOI;Doini;NULL;NULL;NULL;0;1
DOK;International;UA;Ukraine;Ukrayna;DOK;Donetsk;NULL;NULL;NULL;301;1
DOL;Saint Gatien;FR;France;Fransa;DOL;Deauville;NULL;NULL;NULL;0;1
DOM;Melville Hall;DM;Dominica;Dominika;DOM;Dominica;NULL;NULL;NULL;0;1
DON;Dos Lagunas;GT;Guatemala;Guatemala;DON;Dos Lagunas;NULL;NULL;NULL;0;1
DOO;Dorobisoro;PG;Papua New Guinea;Papua Yeni Gine;DOO;Dorobisoro;NULL;NULL;NULL;0;1
DOP;Dolpa;NP;Nepal;Nepal;DOP;Dolpa;NULL;NULL;NULL;0;1
DOR;Dori;BF;Burkina Faso;Burkino Faso;DOR;Dori;NULL;NULL;NULL;0;1
DOS;Dios;PG;Papua New Guinea;Papua Yeni Gine;DOS;Dios;NULL;NULL;NULL;0;1
DOU;Dourados;BR;Brazil;Brezilya;DOU;Dourados;NULL;MS;Mato Grosso Do Sul;0;1
DOV;Dover Afb;US;United States Of America;Amerika;DOV;Dover Cheswold;NULL;DE;Delaware;0;1
DOX;Dongara;AU;Australia;Avustralya;DOX;Dongara;NULL;WA;Western Australia;0;1
DOY;Dongying;CN;China -Excl Hong Kong Sar-;Çin;DOY;Dongying;NULL;NULL;NULL;0;1
DPA;Dupage County;US;United States Of America;Amerika;CHI;Chicago;Þikago;IL;Illinois;0;1
DPE;Saint Aubin;FR;France;Fransa;DPE;Dieppe;NULL;NULL;NULL;0;1
DPG;Michael Aaf;US;United States Of America;Amerika;DPG;Dugway;NULL;UT;Utah;0;1
DPK;Deer Park;US;United States Of America;Amerika;DPK;Deer Park;NULL;NY;New York;0;1
DPL;Dipolog;PH;Philippines;Filipinler;DPL;Dipolog;NULL;NULL;NULL;0;1
DPO;Devonport;AU;Australia;Avustralya;DPO;Devonport;NULL;TS;Tasmania;0;1
DPS;Ngurah Rai;ID;Indonesia;Endonezya;DPS;Denpasar Bali;Endonezya;NULL;NULL;38;1
DPU;Dumpu;PG;Papua New Guinea;Papua Yeni Gine;DPU;Dumpu;NULL;NULL;NULL;0;1
DQA;Saertu;CN;China -Excl Hong Kong Sar-;Çin;DQA;Daqing Shi;NULL;NULL;NULL;0;1
DRA;Desert Rock;US;United States Of America;Amerika;DRA;Mercury;NULL;NV;Nevada;0;1
DRB;Derby;AU;Australia;Avustralya;DRB;Derby;NULL;WA;Western Australia;0;1
DRC;Dirico;AO;Angola;Angola;DRC;Dirico;NULL;NULL;NULL;0;1
DRD;Dorunda Station;AU;Australia;Avustralya;DRD;Dorunda Station;NULL;QL;Queensland;0;1
DRE;Drummond Island;US;United States Of America;Amerika;DRE;Drummond Island;NULL;MI;Michigan;0;1
DRF;Drift River;US;United States Of America;Amerika;DRF;Drift River;NULL;AK;Alaska;0;1
DRG;Deering;US;United States Of America;Amerika;DRG;Deering;NULL;AK;Alaska;0;1
DRH;Dabra;ID;Indonesia;Endonezya;DRH;Dabra;NULL;NULL;NULL;0;1
DRI;Beauregard Par;US;United States Of America;Amerika;DRI;De Ridder;NULL;LA;Louisiana;0;1
DRJ;Drietabbetje;SR;Suriname;Surinam;DRJ;Drietabbetje;NULL;NULL;NULL;0;1
DRK;Drake Bay;CR;Costa Rica;Kosta Rika;DRK;Drake Bay;NULL;NULL;NULL;0;1
DRM;Drama;GR;Greece;Yunanistan;DRM;Drama;NULL;NULL;NULL;0;1
DRN;Dirranbandi;AU;Australia;Avustralya;DRN;Dirranbandi;NULL;QL;Queensland;0;1
DRO;La Plata;US;United States Of America;Amerika;DRO;Durango;NULL;CO;Colorado;0;1
DRR;Durrie;AU;Australia;Avustralya;DRR;Durrie;NULL;QL;Queensland;0;1
DRS;Dresden;DE;Germany;Almanya;DRS;Dresden;NULL;NULL;NULL;0;1
DRT;Del Rio Intl;US;United States Of America;Amerika;DRT;Del Rio;NULL;TX;Texas;0;1
DRU;Drummond;US;United States Of America;Amerika;DRU;Drummond;NULL;MT;Montana;0;1
DRW;Darwin;AU;Australia;Avustralya;DRW;Darwin;NULL;NT;Northern Territory;0;1
DRY;Drysdale River Airport;AU;Australia;Avustralya;DRY;Drysdale River;NULL;WA;Western Australia;0;1
DSA;Robin Hood;GB;United Kingdom;Ýngiltere;DSA;Doncaster/Sheffield;NULL;NULL;NULL;0;1
DSC;Dschang;CM;Cameroon-Republic Of;Kamerun;DSC;Dschang;NULL;NULL;NULL;0;1
DSD;La Desirade;GP;Guadeloupe;Guadeloupe;DSD;La Desirade;NULL;NULL;NULL;0;1
DSE;Kombolcha;ET;Ethiopia;Etiyopya;DSE;Dessie;NULL;NULL;NULL;0;1
DSG;Dilasag;PH;Philippines;Filipinler;DSG;Dilasag;NULL;NULL;NULL;0;1
DSI;Destin;US;United States Of America;Amerika;DSI;Destin;NULL;FL;Florida;0;1
DSK;Dera Ismail Khan;PK;Pakistan;Pakistan;DSK;Dera Ismail Khan;NULL;NULL;NULL;0;1
DSL;Daru;SL;Sierra Leone;Sierra Leone;DSL;Daru;NULL;NULL;NULL;0;1
DSM;Des Moines;US;United States Of America;Amerika;DSM;Des Moines;NULL;IA;Iowa;0;1
DSN;Dongsheng;CN;China -Excl Hong Kong Sar-;Çin;DSN;Dongsheng;NULL;NULL;NULL;0;1
DSO;Sondok;KP;Korea Dem Peoples Rep Of;Kuzey Kore;DSO;Sondok;NULL;NULL;NULL;0;1
DSV;Dansville;US;United States Of America;Amerika;DSV;Dansville;NULL;NY;New York;0;1
DTA;Delta;US;United States Of America;Amerika;DTA;Delta;NULL;UT;Utah;0;1
DTD;Datadawai;ID;Indonesia;Endonezya;DTD;Datadawai;NULL;NULL;NULL;0;1
DTE;Camarines Norte;PH;Philippines;Filipinler;DTE;Daet;NULL;NULL;NULL;0;1
DTH;Death Valley;US;United States Of America;Amerika;DTH;Death Valley;NULL;CA;California;0;1
DTI;Diamantina;BR;Brazil;Brezilya;DTI;Diamantina;NULL;MG;Minas Gerais;0;1
DTL;Detroit Lakes Mnpl;US;United States Of America;Amerika;DTL;Detroit Lakes;NULL;MN;Minnesota;0;1
DTM;Dortmund;DE;Germany;Almanya;DTM;Dortmund;Almanya;NULL;NULL;28;1
DTN;Downtown;US;United States Of America;Amerika;SHV;Shreveport;NULL;LA;Louisiana;0;1
DTR;Decatur Island;US;United States Of America;Amerika;DTR;Decatur Island;NULL;WA;Washington;0;1
DTW;Detroit Metro;US;United States Of America;Amerika;DTT;Detroit;NULL;MI;Michigan;23;1
DUA;Eaker;US;United States Of America;Amerika;DUA;Durant;NULL;OK;Oklahoma;0;1
DUB;Dublin International;IE;Ireland-Republic Of;Ýrlanda;DUB;Dublin;Dublin;NULL;NULL;340;1
DUC;Halliburton;US;United States Of America;Amerika;DUC;Duncan;NULL;OK;Oklahoma;0;1
DUD;Dunedin;NZ;New Zealand;Yeni Zelanda;DUD;Dunedin;NULL;NULL;NULL;0;1
DUE;Dundo;AO;Angola;Angola;DUE;Dundo;NULL;NULL;NULL;0;1
DUF;Pine Island Airport;US;United States Of America;Amerika;DUF;Duke;NULL;NC;North Carolina;0;1
DUG;Bisbee Douglas;US;United States Of America;Amerika;DUG;Douglas;NULL;AZ;Arizona;0;1
DUJ;Jefferson County;US;United States Of America;Amerika;DUJ;Dubois;NULL;PA;Pennsylvania;0;1
DUK;Dukuduk;ZA;South Africa;Güney Afrika;DUK;Dukuduk;NULL;NULL;NULL;0;1
DUM;Pinang Kampai;ID;Indonesia;Endonezya;DUM;Dumai;NULL;NULL;NULL;0;1
DUN;Dundas;GL;Greenland;Grönland;DUN;Dundas;NULL;NULL;NULL;0;1
DUQ;Duncan Quam;CA;Canada;Kanada;DUQ;Duncan Quam;NULL;BC;British Columbia;0;1
DUR;King Shaka Intl;ZA;South Africa;Güney Afrika;DUR;Durban;NULL;NULL;NULL;18;1
DUS;International Airport;DE;Germany;Almanya;DUS;Duesseldorf;Düsseldorf;NULL;NULL;1920;1
DUT;Emergency;US;United States Of America;Amerika;DUT;Dutch Harbor;NULL;AK;Alaska;0;1
DVA;Deva;RO;Romania;Romanya;DVA;Deva;NULL;NULL;NULL;0;1
DVK;Diavik;CA;Canada;Kanada;DVK;Diavik;NULL;NT;Northwest Territories;0;1
DVL;Devils Lake;US;United States Of America;Amerika;DVL;Devils Lake;NULL;ND;North Dakota;0;1
DVN;Davenport;US;United States Of America;Amerika;DVN;Davenport;NULL;IA;Iowa;0;1
DVO;Francisco Bangoy Intl;PH;Philippines;Filipinler;DVO;Davao;NULL;NULL;NULL;1;1
DVP;Davenport Downs;AU;Australia;Avustralya;DVP;Davenport Downs;NULL;QL;Queensland;0;1
DVR;Daly River;AU;Australia;Avustralya;DVR;Daly River;NULL;NT;Northern Territory;0;1
DVT;Deer Valley;US;United States Of America;Amerika;PHX;Phoenix;NULL;AZ;Arizona;21;1
DWA;Dwangwa;MW;Malawi;Malavi;DWA;Dwangwa;NULL;NULL;NULL;0;1
DWB;Soalala;MG;Madagascar Island;Madagaskar Adasý;DWB;Soalala;NULL;NULL;NULL;0;1
DWC;Al Maktoum Intl;AE;United Arab Emirates;Birleþik Arap Emirlikleri;DXB;Dubai;NULL;NULL;NULL;2164;1
DWD;Dawadmi;SA;Saudi Arabia;Suudi Arabistan;DWD;Dawadmi;NULL;NULL;NULL;0;1
DWF;Wright Afb;US;United States Of America;Amerika;DAY;Dayton;NULL;OH;Ohio;0;1
DWH;D W Hooks;US;United States Of America;Amerika;HOU;Houston;NULL;TX;Texas;10;1
DWN;Downtown;US;United States Of America;Amerika;OKC;Oklahoma City;NULL;OK;Oklahoma;9;1
DWS;Disney World;US;United States Of America;Amerika;ORL;Orlando;NULL;FL;Florida;0;1
DXA;Deux Alpes;FR;France;Fransa;DXA;Les Deux Alpes;NULL;NULL;NULL;0;1
DXB;Dubai Intl;AE;United Arab Emirates;Birleþik Arap Emirlikleri;DXB;Dubai;NULL;NULL;NULL;2164;1
DXD;Dixie;AU;Australia;Avustralya;DXD;Dixie;NULL;QL;Queensland;0;1
DXR;Danbury;US;United States Of America;Amerika;DXR;Danbury;NULL;CT;Connecticut;0;1
DYA;Dysart;AU;Australia;Avustralya;DYA;Dysart;NULL;QL;Queensland;0;1
DYG;Dayong;CN;China -Excl Hong Kong Sar-;Çin;DYG;Dayong;NULL;NULL;NULL;0;1
DYL;Doylestown;US;United States Of America;Amerika;DYL;Doylestown;NULL;PA;Pennsylvania;0;1
DYM;Diamantina Lakes;AU;Australia;Avustralya;DYM;Diamantina Lakes;NULL;QL;Queensland;0;1
DYR;Ugolny;RU;Russia;Rusya;DYR;Anadyr;NULL;NULL;NULL;0;1
